Plate,Well,Cell_cnt,Large_nuc_ratio,Nofoci_cell_cnt,Nofoci_cell_ratio,Green_cell_cnt,Red_cell_cnt,Mean_green_foci_cnt,Mean_red_foci_cnt,Green_1foci_ratio,Green_2foci_ratio,Green_3_foci_ratio,Green_4foci_ratio,Green_5+foci_ratio,Red_1foci_ratio,Red_2foci_ratio,Red_3_foci_ratio,Red_4foci_ratio,Red_5+foci_ratio,Green_far_foci_ratio,Red_far_foci_ratio,Total_far_foci_ratio,1R1G_nuc_ratio,1R1G_touch_nuc_ratio,Avg_Green_mean_dist,Avg_Green_std_dist,Max_Green_mean_dist,Max_Green_std_dist,Avg_Red_mean_dist,Avg_Red_std_dist,Max_Red_mean_dist,Max_Red_std_dist,Avg_All_mean_dist,Avg_All_std_dist,Max_All_mean_dist,Max_All_std_dist,Avg_RG_mean_dist,Avg_RG_std_dist,Min_RG_mean_dist,Min_RG_std_dist,Max_RG_mean_dist,Max_RG_std_dist,Avg_green_periphery_mean_dist,Avg_green_periphery_std_dist,Min_green_periphery_mean_dist,Min_green_periphery_std_dist,Avg_red_periphery_mean_dist,Avg_red_periphery_std_dist,Min_red_periphery_mean_dist,Min_red_periphery_std_dist,Avg_Green_mean_dist_norm,Avg_Green_std_dist_norm,Max_Green_mean_dist_norm,Max_Green_std_dist_norm,Avg_Red_mean_dist_norm,Avg_Red_std_dist_norm,Max_Red_mean_dist_norm,Max_Red_std_dist_norm,Avg_All_mean_dist_norm,Avg_All_std_dist_norm,Max_All_mean_dist_norm,Max_All_std_dist_norm,Avg_RG_mean_dist_norm,Avg_RG_std_dist_norm,Min_RG_mean_dist_norm,Min_RG_std_dist_norm,Max_RG_mean_dist_norm,Max_RG_std_dist_norm,Avg_green_periphery_mean_dist_norm,Avg_green_periphery_std_dist_norm,Min_green_periphery_mean_dist_norm,Min_green_periphery_std_dist_norm,Avg_red_periphery_mean_dist_norm,Avg_red_periphery_std_dist_norm,Min_red_periphery_mean_dist_norm,Min_red_periphery_std_dist_norm
P1C6,R4C12,223,0.20479,153,0.40691,170,187,1.3176,1.492,0.72353,0.24118,0.029412,0.0058824,0,0.60963,0.32086,0.048128,0.016043,0.0053476,0.041176,0.096257,0.058511,0.14096,0.13208,0.60862,1.0597,0.648,1.1785,0.93292,1.3102,1.0243,1.5135,1.5216,1.2851,1.9076,1.7407,2.2945,0.9568,1.7847,0.94428,2.8308,1.3716,1.2677,0.6268,1.134,0.6513,1.3247,0.49472,1.1603,0.53471,0.087078,0.14982,0.092021,0.16302,0.13712,0.19078,0.14946,0.21604,0.2271,0.18958,0.28225,0.24754,0.34096,0.13587,0.26837,0.14732,0.41743,0.18199,0.38185,0.1901,0.34308,0.20087,0.40319,0.14981,0.35543,0.16635
P1C6,R4C13,637,0.056323,304,0.32306,519,546,1.1715,1.2601,0.84586,0.14066,0.0096339,0.0038536,0,0.77106,0.2033,0.020147,0.0054945,0,0.019268,0.021978,0.021254,0.29862,0.30961,0.32805,0.83308,0.34121,0.87413,0.49298,0.97676,0.51179,1.0203,1.3374,1.0795,1.5337,1.3016,1.7956,0.84805,1.5587,0.88182,2.0358,1.0263,1.04,0.64389,0.98134,0.65067,1.2758,0.52827,1.1957,0.55268,0.052669,0.13113,0.054688,0.13715,0.078498,0.15413,0.081492,0.16102,0.22129,0.1755,0.25244,0.2072,0.29659,0.13442,0.2587,0.14396,0.33496,0.15846,0.34419,0.20776,0.32522,0.2108,0.42205,0.16711,0.39668,0.178
P1C6,R4C14,728,0.088574,401,0.35518,599,625,1.1452,1.368,0.86144,0.13189,0.0066778,0,0,0.6944,0.2544,0.0416,0.008,0.0016,0.015025,0.0336,0.023915,0.25155,0.27465,0.3066,0.82158,0.31106,0.83548,0.62009,1.0019,0.66141,1.0925,1.4475,1.1287,1.6896,1.3545,1.9216,0.86359,1.6278,0.90847,2.2209,1.0311,1.0051,0.66029,0.95271,0.67131,1.247,0.5438,1.1278,0.5738,0.048243,0.12763,0.048876,0.12931,0.098,0.15609,0.10444,0.16989,0.23531,0.18165,0.27333,0.2138,0.31165,0.13643,0.26553,0.14823,0.35863,0.15726,0.32437,0.2052,0.30774,0.20949,0.40493,0.16593,0.36728,0.17957
P1C6,R4C15,747,0.019861,260,0.25819,564,633,1.1667,1.455,0.83865,0.15603,0.0053191,0,0,0.63507,0.28594,0.06793,0.011058,0,0.012411,0.07267,0.051639,0.21847,0.32727,0.33715,0.81522,0.34132,0.82668,0.85569,1.2244,0.92098,1.3454,1.3443,1.1322,1.6356,1.4567,1.842,0.86744,1.4497,0.87246,2.2332,1.1416,1.0803,0.62806,1.0149,0.65007,1.2706,0.5022,1.1256,0.56819,0.056799,0.13601,0.057583,0.13851,0.14646,0.21009,0.15729,0.22885,0.23345,0.19666,0.28306,0.2503,0.31948,0.15243,0.25283,0.15563,0.38612,0.19639,0.37089,0.20622,0.34862,0.21486,0.44359,0.16917,0.39415,0.19527
P1C6,R4C16,612,0.07027,128,0.17297,501,545,1.2096,1.3303,0.82236,0.14571,0.031936,0,0,0.70642,0.25872,0.033028,0.0018349,0,0.017964,0.023853,0.028378,0.33784,0.312,0.38334,0.87578,0.40135,0.92328,0.61574,1.0211,0.64042,1.0721,1.4968,1.1417,1.7636,1.3823,1.9638,0.8975,1.6464,0.96273,2.2862,1.0646,1.0461,0.6255,0.9727,0.64274,1.4185,0.51966,1.2955,0.58553,0.063278,0.14427,0.066088,0.15135,0.099739,0.16523,0.10364,0.17299,0.24703,0.18768,0.29035,0.22528,0.32508,0.14826,0.27363,0.16015,0.37728,0.1727,0.34433,0.20361,0.32011,0.20941,0.46786,0.16608,0.42794,0.19032
P1C6,R4C17,358,0.10483,243,0.40433,252,302,1.2103,1.3841,0.82143,0.15476,0.015873,0.0079365,0,0.69205,0.25166,0.036424,0.019868,0,0.035714,0.059603,0.041597,0.17637,0.30189,0.41197,0.96161,0.4354,1.0262,0.75664,1.2293,0.81882,1.3619,1.2594,1.1987,1.5251,1.5612,1.9409,0.89582,1.5477,0.89196,2.3553,1.2586,1.2747,0.65804,1.1893,0.68589,1.4966,0.5896,1.3703,0.65183,0.062923,0.14716,0.066068,0.15461,0.1215,0.19815,0.13055,0.21572,0.19958,0.19052,0.24089,0.24569,0.30659,0.14266,0.24475,0.14042,0.37168,0.19958,0.40751,0.21207,0.38182,0.22314,0.47962,0.18216,0.43926,0.20468
P1C6,R4C18,488,0.067616,74,0.13167,385,449,1.2078,1.3051,0.79481,0.2026,0.0025974,0,0,0.73051,0.23385,0.035635,0,0,0.01039,0.035635,0.035587,0.35409,0.33668,0.4736,0.99026,0.47529,0.99347,0.5712,1.0174,0.59937,1.0795,1.4794,1.1066,1.7652,1.4001,1.9281,0.90592,1.6154,0.92176,2.2499,1.136,1.0503,0.62865,0.96642,0.64326,1.4107,0.52563,1.3131,0.57647,0.077564,0.16218,0.07787,0.16284,0.095228,0.16785,0.099825,0.17781,0.25113,0.18864,0.29846,0.23506,0.32689,0.15652,0.27529,0.16148,0.37969,0.18975,0.3501,0.20344,0.3226,0.20982,0.47529,0.16912,0.44268,0.18867
P1C6,R4C19,473,0.03139,196,0.29297,396,410,1.0985,1.2244,0.90657,0.088384,0.0050505,0,0,0.79024,0.19756,0.0097561,0.002439,0,0.0025253,0.002439,0.0029895,0.35127,0.31489,0.19227,0.6389,0.1952,0.64846,0.40789,0.82729,0.41482,0.84458,1.2996,0.97259,1.4403,1.1137,1.7006,0.75331,1.5329,0.79976,1.8718,0.86399,1.2025,0.63551,1.157,0.65398,1.4928,0.5088,1.417,0.54069,0.031759,0.10584,0.032229,0.10732,0.065268,0.13221,0.066343,0.13478,0.21538,0.16125,0.23808,0.18267,0.28195,0.12372,0.25506,0.13269,0.30944,0.13913,0.3952,0.20024,0.38012,0.20654,0.49384,0.16146,0.46935,0.17444
P1C6,R4C20,191,0.026718,71,0.27099,155,185,1.129,1.1892,0.87097,0.12903,0,0,0,0.83243,0.15135,0.010811,0.0054054,0,0.012903,0.021622,0.019084,0.41985,0.43636,0.26229,0.74095,0.26229,0.74095,0.34684,0.8265,0.36686,0.88759,1.2729,0.83455,1.4401,1.0544,1.5421,0.63678,1.366,0.64105,1.7258,0.83113,1.2477,0.62914,1.1823,0.65189,1.6429,0.45361,1.5652,0.51803,0.042701,0.11822,0.042701,0.11822,0.056935,0.13595,0.060137,0.1454,0.22317,0.14622,0.2504,0.17712,0.27018,0.1122,0.24204,0.11795,0.29949,0.13523,0.43307,0.20651,0.41228,0.21714,0.57608,0.17042,0.55061,0.19482
P1C6,R4C21,612,0.059211,300,0.32895,515,518,1.1864,1.2201,0.82718,0.15922,0.013592,0,0,0.80695,0.16988,0.021236,0,0.0019305,0.015534,0.015444,0.016447,0.30482,0.34892,0.36318,0.86516,0.37462,0.90891,0.39701,0.87335,0.41391,0.91836,1.2678,1.0149,1.4463,1.2335,1.6772,0.81131,1.4514,0.82821,1.905,1.0052,1.0704,0.64533,0.99617,0.64972,1.3422,0.56823,1.2702,0.59502,0.056233,0.13186,0.057643,0.13577,0.064166,0.14291,0.066761,0.14903,0.2081,0.16482,0.23606,0.19506,0.2751,0.12924,0.23976,0.13571,0.31062,0.15179,0.34919,0.20265,0.32611,0.20693,0.44125,0.17488,0.41857,0.18666
P1C6,R4C22,296,0.058011,66,0.18232,259,266,1.1931,1.218,0.81853,0.16988,0.011583,0,0,0.78947,0.20301,0.0075188,0,0,0.015444,0.0037594,0.013812,0.39779,0.28472,0.4089,0.92575,0.41703,0.94673,0.41994,0.86413,0.42566,0.89365,1.5216,0.97998,1.7364,1.1777,1.813,0.74191,1.5722,0.80156,2.05,0.89348,1.0262,0.58045,0.94406,0.59078,1.4545,0.54243,1.3746,0.58986,0.068215,0.1543,0.069471,0.15715,0.074947,0.15779,0.076133,0.1652,0.26363,0.17009,0.30077,0.20562,0.31321,0.12712,0.27293,0.1388,0.35314,0.14976,0.35501,0.20446,0.32765,0.20766,0.50062,0.17632,0.47309,0.1938
P1C6,R4C23,678,0.080732,251,0.27018,583,576,1.1784,1.4184,0.83533,0.15266,0.010292,0.0017153,0,0.65451,0.27951,0.060764,0.0034722,0.0017361,0.010292,0.036458,0.026911,0.26911,0.296,0.33775,0.81803,0.35253,0.90305,0.75969,1.1434,0.81909,1.2907,1.4961,1.0846,1.7976,1.4148,1.9441,0.85072,1.6013,0.88075,2.2958,1.1413,1.0807,0.65055,1.012,0.66727,1.2674,0.56528,1.1256,0.59218,0.051899,0.12402,0.053612,0.13068,0.1154,0.16994,0.12392,0.18859,0.23486,0.16648,0.28039,0.20973,0.30548,0.12703,0.25367,0.13781,0.35859,0.16028,0.34191,0.20043,0.32113,0.20729,0.3995,0.17076,0.35629,0.18303
P1C6,R4C24,631,0.049332,342,0.35149,515,529,1.1845,1.2476,0.82718,0.16311,0.007767,0.0019417,0,0.7845,0.18715,0.024575,0.0037807,0,0.01165,0.024575,0.017472,0.2703,0.30798,0.36936,0.85792,0.37807,0.8833,0.45793,0.93215,0.4893,1.0303,1.3254,1.0822,1.5245,1.3205,1.859,0.85048,1.604,0.87298,2.1218,1.0421,1.061,0.64567,0.97997,0.65485,1.2866,0.58081,1.2031,0.60353,0.058473,0.13453,0.059835,0.13839,0.072342,0.14627,0.076875,0.1585,0.21631,0.17458,0.2476,0.20831,0.30413,0.13494,0.26397,0.143,0.34555,0.15919,0.34561,0.20196,0.31962,0.20617,0.41968,0.17732,0.39304,0.18696
P1C6,R5C1,781,0.095331,247,0.24027,641,699,1.156,1.3176,0.85335,0.13729,0.0093604,0,0,0.72532,0.24177,0.02432,0.0071531,0.0014306,0.026521,0.015737,0.025292,0.32685,0.3125,0.35403,0.91253,0.36162,0.93976,0.58716,1.0182,0.60916,1.0656,1.5166,1.095,1.7535,1.334,1.9551,0.8628,1.6679,0.90286,2.2361,1.0532,1.0899,0.68185,1.0205,0.69788,1.3053,0.63748,1.186,0.66549,0.054564,0.13986,0.055594,0.14303,0.089726,0.15424,0.093012,0.16124,0.23882,0.17201,0.27511,0.20588,0.30804,0.13549,0.26439,0.14511,0.35094,0.1604,0.34123,0.20847,0.31987,0.21481,0.40858,0.19101,0.37193,0.20187
P1C6,R5C2,807,0.028084,190,0.19057,672,726,1.1815,1.3154,0.82589,0.16667,0.0074405,0,0,0.73554,0.21763,0.0427,0.0041322,0,0.010417,0.024793,0.025075,0.34504,0.32849,0.36229,0.83037,0.3657,0.83922,0.57551,1.0203,0.6115,1.1045,1.4392,1.0637,1.6816,1.3008,1.8629,0.84223,1.5932,0.88285,2.1395,1.0138,1.0726,0.63217,0.99762,0.6519,1.2272,0.55121,1.1065,0.58291,0.058548,0.13387,0.059095,0.1353,0.09149,0.16113,0.097091,0.17393,0.23282,0.1694,0.27145,0.20593,0.30116,0.132,0.25807,0.14031,0.34537,0.15833,0.34573,0.19793,0.32138,0.20475,0.39853,0.17276,0.36039,0.18536
P1C6,R5C3,417,0.43831,199,0.32305,341,370,1.2874,1.6054,0.7478,0.21994,0.029326,0.0029326,0,0.58108,0.29189,0.083784,0.035135,0.0081081,0.085044,0.14324,0.11364,0.21266,0.36641,0.72102,1.3473,0.76388,1.4576,1.1441,1.5027,1.2944,1.7777,1.7784,1.3033,2.2841,1.8539,2.1944,1.0126,1.6199,0.96967,2.8255,1.5477,1.3316,0.77056,1.2096,0.77342,1.4351,0.67115,1.2128,0.72595,0.097974,0.18789,0.10413,0.20882,0.15785,0.2104,0.17804,0.24737,0.25002,0.18507,0.31933,0.26006,0.30854,0.14281,0.23022,0.13876,0.39509,0.21799,0.371,0.20607,0.33705,0.20914,0.40563,0.19316,0.34506,0.2118
P1C6,R5C4,583,0.23537,203,0.25827,489,504,1.274,1.5456,0.78528,0.182,0.018405,0.00818,0.006135,0.61905,0.28373,0.073413,0.011905,0.011905,0.06953,0.10119,0.086514,0.24555,0.30052,0.59476,1.3038,0.65203,1.5644,1.0074,1.4872,1.1548,1.9307,1.6359,1.2678,2.094,1.9223,2.0655,0.95207,1.5353,0.84864,2.6168,1.6496,1.1791,0.75659,1.0463,0.74097,1.3851,0.62973,1.1889,0.65579,0.080957,0.17115,0.085965,0.1831,0.14145,0.1971,0.15846,0.23426,0.24307,0.1795,0.30516,0.245,0.30673,0.13089,0.23479,0.13872,0.38076,0.18646,0.35008,0.2177,0.31469,0.22095,0.41807,0.19085,0.36251,0.2021
P1C6,R5C5,752,0.065476,256,0.25397,641,640,1.156,1.3453,0.85491,0.13573,0.0078003,0.0015601,0,0.71562,0.23125,0.046875,0.0046875,0.0015625,0.017161,0.039063,0.032738,0.32143,0.28086,0.31537,0.81748,0.32401,0.85043,0.60871,1.046,0.65211,1.1487,1.4999,1.0993,1.7344,1.3419,1.909,0.84371,1.6237,0.89417,2.1886,1.0363,1.0693,0.66955,1.0008,0.68605,1.2632,0.56541,1.1393,0.59884,0.048171,0.1224,0.049302,0.12597,0.094481,0.16002,0.10076,0.17346,0.23939,0.17355,0.27524,0.20619,0.30513,0.13245,0.26131,0.14418,0.34793,0.15516,0.34183,0.2081,0.32082,0.21488,0.40382,0.17409,0.36565,0.18829
P1C6,R5C6,792,0.039761,214,0.21272,701,657,1.1341,1.239,0.87019,0.12553,0.0042796,0,0,0.78082,0.19939,0.019787,0,0,0.017118,0.024353,0.022863,0.37177,0.36631,0.29006,0.84063,0.29394,0.85487,0.45358,0.9423,0.46906,0.98622,1.3158,1.0566,1.5111,1.2919,1.738,0.85489,1.4926,0.85989,1.9779,1.0681,1.0329,0.6353,0.98408,0.65776,1.2548,0.55457,1.1736,0.58447,0.047334,0.13421,0.047989,0.13669,0.073985,0.15248,0.076351,0.15883,0.21847,0.17403,0.25029,0.21021,0.28828,0.13997,0.24819,0.14331,0.32741,0.17167,0.34388,0.20819,0.32787,0.21644,0.41745,0.1801,0.39113,0.19114
P1C6,R5C7,882,0.060219,214,0.19526,690,788,1.2348,1.4404,0.78696,0.1913,0.021739,0,0,0.64213,0.28934,0.058376,0.0076142,0.0025381,0.052174,0.11548,0.10584,0.26825,0.28231,0.56157,1.2093,0.58344,1.2624,0.95204,1.4474,1.0316,1.6108,1.6407,1.2813,2.0235,1.708,2.1012,0.9741,1.6345,0.95692,2.584,1.3551,0.9846,0.62761,0.90107,0.64465,1.203,0.55672,1.061,0.61342,0.090707,0.19428,0.094107,0.20227,0.15261,0.22865,0.16453,0.25025,0.26671,0.20342,0.32775,0.26843,0.34074,0.15195,0.26644,0.15325,0.41771,0.21,0.32137,0.20132,0.29458,0.20764,0.39681,0.17935,0.35106,0.19964
P1C6,R5C8,69,0.1,71,0.50714,48,62,1.25,1.1935,0.77083,0.20833,0.020833,0,0,0.83871,0.12903,0.032258,0,0,0.020833,0.048387,0.028571,0.20714,0.41379,0.57017,1.1922,0.57249,1.1937,0.39238,0.98965,0.42814,1.0798,1.1886,1.0834,1.3827,1.3191,1.6087,0.74897,1.3846,0.6759,1.8289,1.0191,1.0043,0.6256,0.90369,0.62807,1.3799,0.54176,1.3281,0.57591,0.10494,0.22469,0.10528,0.22483,0.071856,0.18459,0.078424,0.20164,0.22427,0.21884,0.26054,0.26458,0.30153,0.17495,0.26009,0.15421,0.34225,0.22311,0.37609,0.24989,0.33796,0.2433,0.50668,0.20915,0.48907,0.22102
P1C6,R5C9,801,0.053892,201,0.2006,659,716,1.1866,1.5573,0.81942,0.17602,0.0030349,0.0015175,0,0.5838,0.30028,0.097765,0.011173,0.0069832,0.01214,0.10894,0.083832,0.26347,0.32955,0.38049,0.88791,0.38582,0.91067,1.0217,1.3243,1.1332,1.531,1.5806,1.1159,1.9622,1.503,1.9109,0.84457,1.4682,0.86304,2.3746,1.1828,1.1245,0.62625,1.042,0.65373,1.2364,0.59426,1.0703,0.64977,0.061912,0.14279,0.06256,0.14461,0.17001,0.2208,0.18757,0.2508,0.26448,0.18623,0.32701,0.24592,0.31825,0.1406,0.24518,0.14516,0.39448,0.19257,0.37311,0.20199,0.34619,0.21295,0.41051,0.18526,0.35587,0.20742
P1C6,R5C10,540,0.082487,248,0.31472,436,446,1.1468,1.2578,0.8555,0.1422,0.0022936,0,0,0.77803,0.19058,0.026906,0.0044843,0,0.013761,0.038117,0.027919,0.27919,0.27727,0.31959,0.84887,0.32101,0.8525,0.48537,0.97819,0.51327,1.0449,1.3081,1.1074,1.4946,1.3222,1.8401,0.84131,1.6038,0.85557,2.0896,1.0217,1.1098,0.66773,1.0472,0.68733,1.35,0.59431,1.2609,0.61956,0.050485,0.13142,0.050695,0.13193,0.075506,0.15131,0.079684,0.16089,0.20996,0.17538,0.23922,0.20742,0.29436,0.12814,0.25743,0.13335,0.33348,0.15377,0.35858,0.20415,0.33837,0.21139,0.43261,0.18191,0.40493,0.1933
P1C6,R5C11,443,0.16085,216,0.32777,350,370,1.2514,1.3459,0.78571,0.18,0.031429,0.0028571,0,0.68919,0.27838,0.02973,0.0027027,0,0.017143,0.02973,0.024279,0.21548,0.28169,0.4274,0.89525,0.44874,0.94303,0.68593,1.0886,0.71169,1.1451,1.4268,1.119,1.6868,1.3821,1.9601,0.81788,1.6123,0.88227,2.3181,1.0472,1.1834,0.67408,1.0887,0.699,1.4212,0.56481,1.2881,0.62173,0.065885,0.13672,0.069295,0.14498,0.10517,0.16571,0.10899,0.17359,0.22331,0.1758,0.26311,0.21328,0.3051,0.12681,0.25132,0.13908,0.36021,0.15784,0.36886,0.20853,0.3397,0.21706,0.44435,0.17382,0.40393,0.19515
P1C6,R5C12,691,0.048467,320,0.31652,563,580,1.1776,1.3448,0.82948,0.16341,0.0071048,0,0,0.69655,0.26724,0.031034,0.0051724,0,0.017762,0.018966,0.020772,0.25124,0.32677,0.36913,0.88089,0.37256,0.89122,0.6064,0.98412,0.63186,1.0378,1.3594,1.0646,1.6035,1.3366,1.8922,0.82999,1.6164,0.82274,2.1876,1.0542,1.0888,0.64885,1.0095,0.66194,1.385,0.57491,1.2688,0.60814,0.057582,0.13601,0.058104,0.13756,0.096365,0.15482,0.10018,0.1624,0.21975,0.169,0.2582,0.20964,0.3059,0.12807,0.26246,0.1295,0.35236,0.16025,0.35249,0.20537,0.32778,0.21196,0.44794,0.17671,0.41118,0.18986
P1C6,R5C13,729,0.090154,114,0.13523,614,657,1.2573,1.4551,0.77362,0.1987,0.02443,0.0032573,0,0.61948,0.31202,0.062405,0.0060883,0,0.045603,0.050228,0.065243,0.31198,0.23194,0.54288,1.0927,0.5657,1.1504,0.82842,1.1606,0.88324,1.2658,1.6979,1.1385,2.0796,1.4876,2.1228,0.90253,1.7064,0.9754,2.548,1.175,1.0174,0.62445,0.91014,0.64541,1.4021,0.52575,1.2325,0.61136,0.088121,0.17686,0.091657,0.18505,0.13444,0.18816,0.14312,0.20444,0.27856,0.18546,0.34012,0.23802,0.34669,0.14291,0.27947,0.15906,0.41513,0.18105,0.3317,0.19788,0.297,0.2062,0.46209,0.16979,0.4075,0.19999
P1C6,R5C14,653,0.069208,344,0.34504,516,560,1.1667,1.2804,0.85271,0.12984,0.015504,0.001938,0,0.75357,0.21786,0.025,0.0017857,0.0017857,0.011628,0.014286,0.012036,0.26078,0.35,0.32146,0.83132,0.33242,0.86121,0.50684,0.93927,0.52699,0.99506,1.2687,1.0546,1.4699,1.3008,1.7633,0.80788,1.5181,0.78251,2.0066,1.0297,1.0486,0.65466,0.98199,0.66606,1.2946,0.54371,1.1875,0.57915,0.051074,0.1319,0.05271,0.13609,0.078363,0.14367,0.08119,0.15051,0.20567,0.1693,0.23703,0.20408,0.28504,0.12578,0.2473,0.12864,0.32256,0.15253,0.33864,0.20554,0.31777,0.21105,0.42004,0.16584,0.38725,0.18209
P1C6,R5C15,578,0.099408,267,0.31598,483,483,1.1801,1.3437,0.83437,0.15321,0.010352,0.0020704,0,0.70186,0.25466,0.041408,0.0020704,0,0.018634,0.031056,0.028402,0.2497,0.32227,0.35962,0.87759,0.36908,0.91066,0.64517,1.0585,0.68145,1.136,1.4307,1.1396,1.683,1.3913,1.9562,0.88374,1.6471,0.92908,2.2699,1.0562,1.0493,0.64728,0.98449,0.6703,1.3554,0.58778,1.2445,0.61977,0.055483,0.1357,0.056838,0.13987,0.098633,0.1603,0.10395,0.17116,0.22501,0.17777,0.26359,0.21377,0.30788,0.13646,0.26034,0.146,0.35602,0.15992,0.33137,0.20115,0.3116,0.20917,0.42655,0.17876,0.39278,0.19095
P1C6,R5C16,74,0.067797,44,0.37288,49,63,1.1429,1.2381,0.87755,0.10204,0.020408,0,0,0.80952,0.14286,0.047619,0,0,0,0.031746,0.016949,0.21186,0.52,0.26302,0.74407,0.27255,0.76964,0.39804,0.88278,0.44068,0.98502,0.99731,1.0491,1.2009,1.3547,1.6509,0.89061,1.418,0.80993,1.8881,1.1256,1.105,0.55637,1.0814,0.56787,1.2935,0.5623,1.2154,0.61364,0.041787,0.12239,0.043487,0.12739,0.067213,0.1477,0.075688,0.17242,0.16772,0.17885,0.20099,0.22625,0.27046,0.13977,0.2337,0.13149,0.30808,0.17458,0.37025,0.20362,0.36269,0.20854,0.4351,0.18442,0.40896,0.20162
P1C6,R5C17,97,0.068702,34,0.25954,76,86,1.2237,1.3605,0.78947,0.19737,0.013158,0,0,0.68605,0.26744,0.046512,0,0,0.013158,0.023256,0.022901,0.25954,0.38235,0.48929,1.012,0.49206,1.0144,0.593,0.95327,0.63008,1.0362,1.2571,0.91736,1.5032,1.1649,1.6252,0.58724,1.3411,0.61369,1.9073,0.81767,1.2608,0.68052,1.1554,0.72079,1.4593,0.54366,1.3542,0.59014,0.078999,0.15857,0.079583,0.15933,0.10311,0.16702,0.11052,0.18736,0.21059,0.15548,0.25231,0.19988,0.26553,0.099792,0.21942,0.10324,0.31169,0.13756,0.40647,0.21345,0.37227,0.22987,0.4804,0.15029,0.44315,0.17069
P1C6,R5C18,162,0.090164,82,0.33607,126,153,1.1508,1.2484,0.85714,0.13492,0.0079365,0,0,0.80392,0.15033,0.039216,0.0065359,0,0,0.019608,0.012295,0.31967,0.47436,0.26247,0.66516,0.26747,0.68234,0.40747,0.88358,0.4389,0.9671,1.2026,0.90689,1.372,1.1236,1.5386,0.71962,1.3104,0.68323,1.7621,0.93743,1.2104,0.60663,1.1553,0.63153,1.3082,0.53076,1.2347,0.55099,0.043388,0.10859,0.044047,0.11037,0.067657,0.14387,0.072386,0.15495,0.20538,0.15476,0.23298,0.18638,0.26107,0.12228,0.22383,0.11916,0.29765,0.15382,0.40464,0.19377,0.38621,0.20384,0.44845,0.16552,0.4246,0.17741
P1C6,R5C19,840,0.046129,374,0.30807,672,719,1.1592,1.2976,0.85268,0.13542,0.011905,0,0,0.73713,0.23088,0.029207,0.0027816,0,0.016369,0.022253,0.020593,0.2743,0.35135,0.31175,0.81451,0.31772,0.82868,0.52699,0.94692,0.54804,0.99383,1.2771,1.0267,1.4864,1.2591,1.768,0.80165,1.4953,0.82557,2.0359,0.99615,0.98873,0.61856,0.92953,0.62863,1.1987,0.53151,1.0915,0.55812,0.049343,0.12752,0.050324,0.12989,0.084505,0.15035,0.087775,0.15737,0.21066,0.16688,0.24411,0.20112,0.29108,0.12711,0.24761,0.13517,0.33369,0.15308,0.32548,0.19798,0.30641,0.20231,0.39617,0.16868,0.36182,0.18036
P1C6,R5C20,751,0.070209,303,0.28748,596,648,1.1896,1.287,0.82718,0.15604,0.016779,0,0,0.75154,0.21451,0.030864,0.0015432,0.0015432,0.021812,0.020062,0.023719,0.28843,0.32566,0.36935,0.85743,0.38255,0.90052,0.53722,0.99977,0.55931,1.044,1.3741,1.0869,1.5878,1.3279,1.8663,0.86898,1.5978,0.8754,2.1352,1.052,1.0586,0.65234,0.98352,0.66556,1.2285,0.56162,1.1247,0.58782,0.058381,0.13481,0.060391,0.14108,0.084265,0.15521,0.087772,0.1622,0.22129,0.17143,0.25478,0.20671,0.30014,0.1328,0.25808,0.13856,0.34235,0.15823,0.34,0.20249,0.31652,0.20878,0.39906,0.17692,0.36632,0.18797
P1C6,R5C21,701,0.032803,305,0.30318,597,590,1.2077,1.3695,0.80905,0.1742,0.01675,0,0,0.69153,0.25254,0.050847,0.0050847,0,0.0134,0.020339,0.018887,0.25348,0.31373,0.42195,0.92074,0.43422,0.95982,0.61648,0.99784,0.65128,1.0727,1.3808,1.0476,1.6528,1.3297,1.8456,0.821,1.5173,0.84671,2.1764,1.049,1.0522,0.6341,0.96636,0.65197,1.2026,0.55097,1.073,0.58728,0.069723,0.15096,0.071677,0.15658,0.10022,0.16087,0.10574,0.17242,0.23131,0.17297,0.27572,0.21605,0.30795,0.13236,0.25457,0.14067,0.36191,0.16542,0.3535,0.20859,0.32516,0.21589,0.40234,0.17808,0.36079,0.19374
P1C6,R5C22,580,0.099228,327,0.36053,474,499,1.2089,1.4108,0.81013,0.17089,0.018987,0,0,0.65932,0.28457,0.042084,0.014028,0,0.014768,0.038076,0.027563,0.23374,0.29717,0.40811,0.88973,0.41967,0.91851,0.71232,1.0739,0.75626,1.1587,1.411,1.0658,1.6743,1.3242,1.8465,0.81649,1.5173,0.85381,2.1721,1.0358,1.119,0.67823,1.0344,0.68501,1.3195,0.56479,1.1781,0.59615,0.062123,0.13639,0.063797,0.14028,0.11147,0.16751,0.1181,0.1798,0.22313,0.16825,0.26371,0.2055,0.29186,0.12701,0.2413,0.13573,0.34186,0.15662,0.35273,0.20749,0.32708,0.21273,0.41837,0.17212,0.37449,0.18448
